oid,TableID,ParentTableID,TableName,TableUserName,ParentTableName,ParentTableUserName,ValueID,ShortStringValue,LongStringValue,ParentValueID,SortIndex,Namespace,DateCreated,DateModified,IsDeleted,Author
1449E973-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,491,PE,Plain end,50,0,EF,NULL,NULL,0,NULL
1449EA73-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1452,0.028in,"0.028in, tubing",75,0,EF,NULL,NULL,0,NULL
1449EB73-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1130,Tri-Clamp A13MHM Clamp Assembly,Tri-Clamp A13MHM Clamp Assembly,100,0,EF,NULL,NULL,0,NULL
1449EC73-DB97-11D6-A551-00B0D021E10A,1AD9016F-DED5-4029-8284-C6FB01985102,C2CA0796-60D8-4448-8A5E-E19887DBE276,EqTypes2,NULL,EqTypes1,NULL,1570,Scale,Scale,1565,0,EF,NULL,NULL,0,NULL
1449ED73-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,940,MGLJE,Male Grayloc end,55,0,EF,NULL,NULL,0,NULL
1449DF75-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,160,22.5 degree direction change,22.5 degree direction change,15,0,EF,NULL,NULL,0,NULL
1449E075-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,PipingEndPreps2,NULL,Piping End Preparations,NULL,12,Lap Flanged RTJ,Lap Flanged RTJ,5,0,EF,NULL,NULL,0,NULL
1449E175-DB97-11D6-A551-00B0D021E10A,1449DDE7-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Yes/No,NULL,NULL,NULL,1,N,No,0,0,EF,NULL,NULL,0,NULL
1449E375-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,225,"0.375""","0.375"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E675-DB97-11D6-A551-00B0D021E10A,1449DF19-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Design Responsibilities,NULL,NULL,NULL,30,Piping,By Piping,0,0,EF,NULL,NULL,0,NULL
1449E875-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,3030,Free vent without screen,Free vent without screen,515,0,EF,NULL,NULL,0,NULL
1449E975-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,493,"3""FFPE","Plain end, 3"" field fit",50,0,EF,NULL,NULL,0,NULL
1449EA75-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1454,0.030in,"0.030in, tubing",75,0,EF,NULL,NULL,0,NULL
1449EB75-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1135,Tri-Clamp A12MPS Swivel Joint,Tri-Clamp A12MPS Swivel Joint,100,0,EF,NULL,NULL,0,NULL
1449EC75-DB97-11D6-A551-00B0D021E10A,1449E057-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Material bulk-phase,NULL,NULL,NULL,4,L,Liquid phase,0,0,EF,NULL,NULL,0,NULL
1449ED75-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,8223,FGLJE,Female Grayloc end,55,0,EF,NULL,NULL,0,NULL
1449DE77-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,2,Not Required,Not Required,0,0,EF,NULL,NULL,0,NULL
1449DF77-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,165,30 degree direction change,30 degree direction change,15,0,EF,NULL,NULL,0,NULL
1449E077-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,PipingEndPreps2,NULL,Piping End Preparations,NULL,13,Lap Flanged Male,Lap Flanged Male,5,0,EF,NULL,NULL,0,NULL
1449E377-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,230,"0.4375""","0.4375"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E677-DB97-11D6-A551-00B0D021E10A,1449DF19-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Design Responsibilities,NULL,NULL,NULL,35,Instruments,By Instruments,0,0,EF,NULL,NULL,0,NULL
1449E877-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,3035,Free vent with screen,Free vent with screen,515,0,EF,NULL,NULL,0,NULL
1449E977-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,495,"6""FFPE","Plain end, 6"" field fit",50,0,EF,NULL,NULL,0,NULL
1449EA77-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1456,0.032in,"0.032in, tubing",75,0,EF,NULL,NULL,0,NULL
1449EB77-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1137,Tri-Weld Short Ferrule,Tri-Weld Short Ferrule,100,0,EF,NULL,NULL,0,NULL
1449EC77-DB97-11D6-A551-00B0D021E10A,1449E057-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Material bulk-phase,NULL,NULL,NULL,8,V,Vapor,0,0,EF,NULL,NULL,0,NULL
1449ED77-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,950,MSLJE,Male SPO-LOCK end,55,0,EF,NULL,NULL,0,NULL
1449DE79-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,5,"United States of America, Standards","United States of America, Standards",0,0,EF,NULL,NULL,0,NULL
1449DF79-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,175,45 degree direction change,45 degree direction change,15,0,EF,NULL,NULL,0,NULL
1449E079-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,PipingEndPreps2,NULL,Piping End Preparations,NULL,14,Lap Flanged Female,Lap Flanged Female,5,0,EF,NULL,NULL,0,NULL
1449E379-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,235,"0.5""","0.5"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E679-DB97-11D6-A551-00B0D021E10A,1449DF19-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Design Responsibilities,NULL,NULL,NULL,40,Others,By Others,0,0,EF,NULL,NULL,0,NULL
1449E879-DB97-11D6-A551-00B0D021E10A,1449DFF3-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Commodity specialty type,NULL,NULL,NULL,0,Piping Specialty Item,Piping Specialty Item,0,0,EF,NULL,NULL,0,NULL
1449E979-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,499,BWxClamp,Beveled end x Hygienic Clamp end,50,0,EF,NULL,NULL,0,NULL
1449EA79-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1458,0.035in,"0.035in, tubing",75,0,EF,NULL,NULL,0,NULL
1449EB79-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1140,Victaulic Grooved Flexible Style 471,Victaulic Grooved Flexible Style 471,100,0,EF,NULL,NULL,0,NULL
1449EC79-DB97-11D6-A551-00B0D021E10A,1449E057-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Material bulk-phase,NULL,NULL,NULL,7,S,Solid,0,0,EF,NULL,NULL,0,NULL
1449ED79-DB97-11D6-A551-00B0D021E10A,1449F53B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,PipingEndPreps3,NULL,PipingEndPreps2,NULL,8224,FSLJE,Female SPO-LOCK end,55,0,EF,NULL,NULL,0,NULL
1449DE7B-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,10,MATCH,MATCH,0,0,EF,NULL,NULL,0,NULL
1449DF7B-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,1300,E45,45 degree elbow,175,0,EF,NULL,NULL,0,NULL
1449E07B-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,PipingEndPreps2,NULL,Piping End Preparations,NULL,15,Thru-Bolted Without Bolt Holes,Thru-Bolted Without Bolt Holes,5,0,EF,NULL,NULL,0,NULL
1449E37B-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,240,"0.5625""","0.5625"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E67B-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,300,BAL3W,3-way ball valve,25,0,EF,NULL,NULL,0,NULL
1449E87B-DB97-11D6-A551-00B0D021E10A,1449DFF3-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Commodity specialty type,NULL,NULL,NULL,1,Piping Commodity Item,Piping Commodity Item,0,0,EF,NULL,NULL,0,NULL
1449E97B-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,501,SE,Socket end,55,0,EF,NULL,NULL,0,NULL
1449EA7B-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1460,0.040in,"0.040in, tubing",75,0,EF,NULL,NULL,0,NULL
1449EB7B-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1145,Victaulic Grooved Flexible Style 72,Victaulic Grooved Flexible Style 72,100,0,EF,NULL,NULL,0,NULL
1449EC7B-DB97-11D6-A551-00B0D021E10A,1449E057-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Material bulk-phase,NULL,NULL,NULL,11,L/L,Liquid/Liquid,0,0,EF,NULL,NULL,0,NULL
1449DE7D-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,15,CALCULATE,CALCULATE,0,0,EF,NULL,NULL,0,NULL
1449DF7D-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,180,45-90 degree direction change,45-90 degree direction change,15,0,EF,NULL,NULL,0,NULL
1449E07D-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,PipingEndPreps2,NULL,Piping End Preparations,NULL,20,Thru-Bolted With Bolt Holes,Thru-Bolted With Bolt Holes,5,0,EF,NULL,NULL,0,NULL
1449E37D-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,245,"0.625""","0.625"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E67D-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,305,GLO3W,3-way globe valve,25,0,EF,NULL,NULL,0,NULL
1449E87D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1,Default,Default,1,0,EF,NULL,NULL,0,NULL
1449E97D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,521,SWE,Socketwelded end,55,0,EF,NULL,NULL,0,NULL
1449EA7D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1462,0.049in,"0.049in, tubing",75,0,EF,NULL,NULL,0,NULL
1449EB7D-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1150,Victaulic Grooved Flexible Style 74,Victaulic Grooved Flexible Style 74,100,0,EF,NULL,NULL,0,NULL
1449EC7D-DB97-11D6-A551-00B0D021E10A,1449E057-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Material bulk-phase,NULL,NULL,NULL,5,V/L,Vapor/Liquid,0,0,EF,NULL,NULL,0,NULL
1449ED7D-DB97-11D6-A551-00B0D021E10A,1449F59D-DB97-11D6-A551-00B0D021E10A,1449E093-DB97-11D6-A551-00B0D021E10A,PipingEndStds2,NULL,Piping End Standards,NULL,5,Default,Default,5,0,EF,NULL,NULL,0,NULL
1449DE7F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,18,Germany Standards (DIN),Germany Standards (DIN),0,0,EF,NULL,NULL,0,NULL
1449DF7F-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,1350,E90LRT,E90LRT,180,0,EF,NULL,NULL,0,NULL
1449E07F-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Piping End Preparations,NULL,NULL,NULL,10,Male,Male,0,0,EF,NULL,NULL,0,NULL
1449E37F-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,250,"0.6875""","0.6875"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E47F-DB97-11D6-A551-00B0D021E10A,1449DE9F-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Cleaning Requirement,NULL,NULL,NULL,1,Undefined,Undefined,0,0,EF,NULL,NULL,0,NULL
1449E67F-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,310,PLU3W,3-way plug valve,25,0,EF,NULL,NULL,0,NULL
1449E87F-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,11,Type 1,Type 1,5,0,EF,NULL,NULL,0,NULL
1449E97F-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,541,FTE,Female threaded end,55,0,EF,NULL,NULL,0,NULL
1449EA7F-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1464,0.062in,"0.062in, tubing",75,0,EF,NULL,NULL,0,NULL
1449EB7F-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1155,Victaulic Grooved Flexible Style 75,Victaulic Grooved Flexible Style 75,100,0,EF,NULL,NULL,0,NULL
1449EC7F-DB97-11D6-A551-00B0D021E10A,1449E057-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Material bulk-phase,NULL,NULL,NULL,12,V/L/L,Vapor/Liquid/Liquid,0,0,EF,NULL,NULL,0,NULL
1449ED7F-DB97-11D6-A551-00B0D021E10A,1449F59D-DB97-11D6-A551-00B0D021E10A,1449E093-DB97-11D6-A551-00B0D021E10A,PipingEndStds2,NULL,Piping End Standards,NULL,10,ID Duct,Nominal diameter based on inside diameter,5,0,EF,NULL,NULL,0,NULL
1449DE81-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,33,United Kingdom Standards (BSI),United Kingdom Standards (BSI),0,0,EF,NULL,NULL,0,NULL
1449DF81-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,1355,E903DT,E903DT,180,0,EF,NULL,NULL,0,NULL
1449E081-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,PipingEndPreps2,NULL,Piping End Preparations,NULL,25,Male Ends,Male Ends,10,0,EF,NULL,NULL,0,NULL
1449E381-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,255,"0.75""","0.75"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E481-DB97-11D6-A551-00B0D021E10A,1449DE9F-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Cleaning Requirement,NULL,NULL,NULL,2,Not Required,Not Required,0,0,EF,NULL,NULL,0,NULL
1449E681-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,315,CKST3W,3-way stop check valve,25,0,EF,NULL,NULL,0,NULL
1449E881-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,12,Type 2,Type 2,5,0,EF,NULL,NULL,0,NULL
1449E981-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,561,FGE,Female grooved end,55,0,EF,NULL,NULL,0,NULL
1449EA81-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1466,0.065in,"0.065in, tubing",75,0,EF,NULL,NULL,0,NULL
1449EB81-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1160,Victaulic Grooved Flexible Style 750,Victaulic Grooved Flexible Style 750,100,0,EF,NULL,NULL,0,NULL
1449EC81-DB97-11D6-A551-00B0D021E10A,1449E057-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Material bulk-phase,NULL,NULL,NULL,13,Multi,Multiphase (other),0,0,EF,NULL,NULL,0,NULL
1449ED81-DB97-11D6-A551-00B0D021E10A,1449F59D-DB97-11D6-A551-00B0D021E10A,1449E093-DB97-11D6-A551-00B0D021E10A,PipingEndStds2,NULL,Piping End Standards,NULL,12,ANSI-B16.12,Cast iron drainage fittings,5,0,EF,NULL,NULL,0,NULL
1449DE83-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,20,Finland Standards (SFS),Finland Standards (SFS),0,0,EF,NULL,NULL,0,NULL
1449DF83-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,150,5.625 degree direction change,5.625 degree direction change,15,0,EF,NULL,NULL,0,NULL
1449E083-DB97-11D6-A551-00B0D021E10A,1449F588-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,PipingEndPreps2,NULL,Piping End Preparations,NULL,30,"Male Ends, Welded","Male Ends, Welded",10,0,EF,NULL,NULL,0,NULL
1449E383-DB97-11D6-A551-00B0D021E10A,1449F07F-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,ScheduleThicknesses2,NULL,Schedule or Thickness Practices,NULL,260,"0.8125""","0.8125"" wall thickness",5,0,EF,NULL,NULL,0,NULL
1449E483-DB97-11D6-A551-00B0D021E10A,1449DE9F-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Cleaning Requirement,NULL,NULL,NULL,10,CC1,CC1,0,0,EF,NULL,NULL,0,NULL
1449E683-DB97-11D6-A551-00B0D021E10A,1449F235-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes3,NULL,PipingComponentTypes2,NULL,320,SLI3W,3-way slide valve,25,0,EF,NULL,NULL,0,NULL
1449E883-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,13,Type 3,Type 3,5,0,EF,NULL,NULL,0,NULL
1449E983-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,581,FQCE,Female quick connect end,55,0,EF,NULL,NULL,0,NULL
1449EA83-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1468,0.083in,"0.083in, tubing",75,0,EF,NULL,NULL,0,NULL
1449EB83-DB97-11D6-A551-00B0D021E10A,1449F2E9-DB97-11D6-A551-00B0D021E10A,1449DFF1-DB97-11D6-A551-00B0D021E10A,PipingCommodOptions2,NULL,Piping commodity option,NULL,1165,Victaulic Grooved Flexible Style 77,Victaulic Grooved Flexible Style 77,100,0,EF,NULL,NULL,0,NULL
1449ED83-DB97-11D6-A551-00B0D021E10A,1449F59D-DB97-11D6-A551-00B0D021E10A,1449E093-DB97-11D6-A551-00B0D021E10A,PipingEndStds2,NULL,Piping End Standards,NULL,15,ANSI-B16.15,Cast bronze fittings,5,0,EF,NULL,NULL,0,NULL
1449DE85-DB97-11D6-A551-00B0D021E10A,1449DE73-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Schedule or Thickness Practices,NULL,NULL,NULL,95,France Standards (AFNOR),France Standards (AFNOR),0,0,EF,NULL,NULL,0,NULL
1449DF85-DB97-11D6-A551-00B0D021E10A,1449F1EC-DB97-11D6-A551-00B0D021E10A,1449DF1B-DB97-11D6-A551-00B0D021E10A,PipingComponentTypes2,NULL,Piping component type,NULL,185,60 degree direction change,60 degree direction change,15,0,EF,NULL,NULL,0,NULL
1449E085-DB97-11D6-A551-00B0D021E10A,1449E063-DB97-11D6-A551-00B0D021E10A,00000000-0000-0000-0000-000000000000,Piping End Preparations,NULL,NULL,NULL,15,Female,Female,0,0,EF,NULL,NULL,0,NULL
